,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
393,tr|A0A2M9LA35|A0A2M9LA35_9ACTN,Cytoplasmic,0.0000,0.0696,0.9247,0.0050,0.0003,0.0003
394,tr|A0A2M9M9C1|A0A2M9M9C1_9ACTN,Cytoplasmic,0.0000,0.0456,0.9433,0.0095,0.0011,0.0005
395,tr|A0A2M9Q903|A0A2M9Q903_9BACI,Cytoplasmic,0.0039,0.0408,0.9273,0.0071,0.0208,0.0001
396,tr|A0A2M9YE84|A0A2M9YE84_9LEPT,Cytoplasmic,0.0000,0.0111,0.9760,0.0044,0.0071,0.0013
397,tr|A0A2N0V6B2|A0A2N0V6B2_9GAMM,Cytoplasmic,0.0003,0.0059,0.9286,0.0142,0.0440,0.0069
398,tr|A0A2N1JZU5|A0A2N1JZU5_9BACI,Cytoplasmic,0.0065,0.0606,0.8907,0.0090,0.0329,0.0002
399,tr|A0A2N2THB4|A0A2N2THB4_9PROT,Cytoplasmic,0.0001,0.0415,0.8737,0.0193,0.0177,0.0476
400,tr|A0A2N3F8P8|A0A2N3F8P8_9ACTN,Cytoplasmic,0.0001,0.1136,0.8243,0.0534,0.0076,0.0010
401,tr|A0A2N3PUF3|A0A2N3PUF3_9PROT,Cytoplasmic,0.0000,0.0146,0.9773,0.0024,0.0050,0.0006
402,tr|A0A2N4TTT2|A0A2N4TTT2_RALPI,Cytoplasmic,0.0000,0.1423,0.8300,0.0071,0.0027,0.0179
403,tr|A0A2N5BPJ0|A0A2N5BPJ0_9PSED,Cytoplasmic,0.0001,0.0108,0.9339,0.0425,0.0107,0.0020
404,tr|A0A2N5E5Q2|A0A2N5E5Q2_9GAMM,Cytoplasmic,0.0000,0.0027,0.9816,0.0102,0.0024,0.0031
405,tr|A0A2N8KGF0|A0A2N8KGF0_9BURK,Cytoplasmic,0.0001,0.0748,0.8969,0.0049,0.0098,0.0135
406,tr|A0A2N8M1P7|A0A2N8M1P7_9GAMM,Cytoplasmic Membrane,0.0001,0.0030,0.3562,0.6337,0.0069,0.0001
407,tr|A0A2N8MTX2|A0A2N8MTX2_9PSEU,Cytoplasmic,0.0000,0.0239,0.9706,0.0047,0.0004,0.0004
408,tr|A0A2N8TYP6|A0A2N8TYP6_9ACTN,Cytoplasmic,0.0000,0.0431,0.9347,0.0102,0.0024,0.0096
409,tr|A0A2P0AYA3|A0A2P0AYA3_9SPHN,Cytoplasmic,0.0000,0.0030,0.9692,0.0044,0.0103,0.0131
410,tr|A0A2P5MJT2|A0A2P5MJT2_9HYPH,Cytoplasmic,0.0006,0.0160,0.8073,0.0290,0.1164,0.0307
411,tr|A0A2P8CLW5|A0A2P8CLW5_9ACTN,Cytoplasmic,0.0002,0.0738,0.9115,0.0120,0.0016,0.0009
412,tr|A0A2P8K9D7|A0A2P8K9D7_9BURK,Cytoplasmic,0.0000,0.0029,0.9778,0.0113,0.0030,0.0050
413,tr|A0A2P8QJC3|A0A2P8QJC3_9CYAN,Cytoplasmic,0.0007,0.0601,0.7890,0.0533,0.0908,0.0061
414,tr|A0A2P9EW70|A0A2P9EW70_9ACTN,Cytoplasmic,0.0001,0.0743,0.9071,0.0104,0.0024,0.0057
415,tr|A0A2P9H857|A0A2P9H857_9BURK,Cytoplasmic,0.0003,0.0459,0.9260,0.0129,0.0110,0.0038
416,tr|A0A2R4JWB1|A0A2R4JWB1_9ACTN,Cytoplasmic,0.0001,0.0758,0.9034,0.0084,0.0034,0.0088
417,tr|A0A2R8ALJ1|A0A2R8ALJ1_9RHOB,Cytoplasmic,0.0000,0.0006,0.9951,0.0013,0.0002,0.0028
418,tr|A0A2S0I8W6|A0A2S0I8W6_9BURK,Cytoplasmic,0.0000,0.0071,0.9749,0.0054,0.0058,0.0067
419,tr|A0A2S0M9U1|A0A2S0M9U1_MEGEL,Cytoplasmic,0.0000,0.0011,0.9754,0.0015,0.0055,0.0166
420,tr|A0A2S0MB63|A0A2S0MB63_9BURK,Cytoplasmic,0.0000,0.0130,0.9453,0.0051,0.0044,0.0323
421,tr|A0A2S6A9A7|A0A2S6A9A7_9NOCA,Cytoplasmic,0.0000,0.0554,0.9414,0.0029,0.0001,0.0001
422,tr|A0A2S6MGL9|A0A2S6MGL9_9BRAD,Cytoplasmic,0.0000,0.0134,0.9555,0.0235,0.0034,0.0042
423,tr|A0A2S7JHZ1|A0A2S7JHZ1_9BURK,Cytoplasmic,0.0002,0.0200,0.9599,0.0063,0.0094,0.0043
424,tr|A0A2S8I8R7|A0A2S8I8R7_RHOOP,Cytoplasmic,0.0008,0.0072,0.9152,0.0223,0.0428,0.0116
425,tr|A0A2S8IEM0|A0A2S8IEM0_RHOOP,Cytoplasmic,0.0001,0.0013,0.9363,0.0090,0.0303,0.0231
426,tr|A0A2S8IKE9|A0A2S8IKE9_RHOOP,Cytoplasmic,0.0007,0.0213,0.8530,0.0820,0.0297,0.0133
427,tr|A0A2S8VS03|A0A2S8VS03_9BACI,Cytoplasmic,0.0085,0.0986,0.8206,0.0223,0.0495,0.0005
428,tr|A0A2S9H5M0|A0A2S9H5M0_9BURK,Cytoplasmic,0.0000,0.0585,0.9130,0.0133,0.0030,0.0122
429,tr|A0A2S9MNF3|A0A2S9MNF3_9BURK,Cytoplasmic,0.0000,0.0544,0.9437,0.0007,0.0012,0.0001
430,tr|A0A2S9QDS2|A0A2S9QDS2_9HYPH,Cytoplasmic,0.0001,0.0919,0.8979,0.0046,0.0026,0.0030
431,tr|A0A2T0L2Q1|A0A2T0L2Q1_9BURK,Cytoplasmic,0.0002,0.0025,0.9529,0.0055,0.0345,0.0045
432,tr|A0A2T0LL47|A0A2T0LL47_9PSEU,Cytoplasmic,0.0000,0.0250,0.9672,0.0048,0.0007,0.0022
433,tr|A0A2T0QDI1|A0A2T0QDI1_9ACTN,Cytoplasmic,0.0000,0.0338,0.9609,0.0047,0.0003,0.0003
434,tr|A0A2T0T7V6|A0A2T0T7V6_9PSEU,Cytoplasmic,0.0000,0.0150,0.9754,0.0067,0.0016,0.0013
435,tr|A0A2T2YC60|A0A2T2YC60_9BACT,Cytoplasmic,0.0011,0.0886,0.7292,0.1631,0.0163,0.0017
436,tr|A0A2T2YZX3|A0A2T2YZX3_9NOCA,Cytoplasmic,0.0000,0.0535,0.9427,0.0035,0.0001,0.0002
437,tr|A0A2T2ZIJ7|A0A2T2ZIJ7_9NOCA,Cytoplasmic,0.0000,0.0578,0.9380,0.0038,0.0002,0.0002
438,tr|A0A2T4NC80|A0A2T4NC80_9ACTN,Cytoplasmic,0.0001,0.0541,0.9203,0.0155,0.0019,0.0081
439,tr|A0A2T4VT17|A0A2T4VT17_VITXG,Cytoplasmic,0.0001,0.1091,0.8304,0.0484,0.0019,0.0101
440,tr|A0A2T5B1X5|A0A2T5B1X5_9ACTN,Cytoplasmic,0.0000,0.0370,0.9601,0.0019,0.0004,0.0006
441,tr|A0A2T5G6M6|A0A2T5G6M6_HYDSH,Cytoplasmic,0.0000,0.0795,0.9144,0.0040,0.0011,0.0011
442,tr|A0A2T5IQR7|A0A2T5IQR7_9PROT,Cytoplasmic,0.0002,0.0069,0.9315,0.0228,0.0356,0.0031
443,tr|A0A2T5JZ38|A0A2T5JZ38_9PROT,Cytoplasmic,0.0003,0.0072,0.8986,0.0310,0.0531,0.0098
444,tr|A0A2T5L8D6|A0A2T5L8D6_9GAMM,Cytoplasmic,0.0000,0.0824,0.8812,0.0343,0.0016,0.0004
445,tr|A0A2T5MCA8|A0A2T5MCA8_9GAMM,Cytoplasmic,0.0001,0.1256,0.8453,0.0126,0.0091,0.0073
446,tr|A0A2T6GRA2|A0A2T6GRA2_9PSED,Cytoplasmic,0.0000,0.0794,0.8957,0.0182,0.0013,0.0053
447,tr|A0A2T8F651|A0A2T8F651_9ACTN,Cytoplasmic,0.0016,0.0128,0.8671,0.0287,0.0648,0.0250
448,tr|A0A2T8F8P1|A0A2T8F8P1_9ACTN,Cytoplasmic,0.0001,0.0025,0.9348,0.0151,0.0292,0.0183
449,tr|A0A2U1SUB4|A0A2U1SUB4_METSR,Cytoplasmic,0.0005,0.0160,0.8354,0.0227,0.1039,0.0215
450,tr|A0A2U3C2Y9|A0A2U3C2Y9_9ACTN,Cytoplasmic,0.0000,0.1991,0.7877,0.0120,0.0010,0.0001
451,tr|A0A2U3I2U9|A0A2U3I2U9_9BURK,Cytoplasmic,0.0000,0.0124,0.9762,0.0078,0.0025,0.0012
452,tr|A0A2U3NIJ5|A0A2U3NIJ5_9MYCO,Cytoplasmic,0.0001,0.0906,0.8991,0.0049,0.0024,0.0029
453,tr|A0A2U3NSG5|A0A2U3NSG5_9MYCO,Cytoplasmic,0.0000,0.0749,0.9192,0.0034,0.0008,0.0017
454,tr|A0A2U8PG02|A0A2U8PG02_9BRAD,Cytoplasmic,0.0000,0.0503,0.9329,0.0117,0.0012,0.0039
455,tr|A0A2U8WAZ9|A0A2U8WAZ9_9HYPH,Cytoplasmic,0.0000,0.0182,0.9679,0.0111,0.0020,0.0008
456,tr|A0A2U9PIC2|A0A2U9PIC2_MYCSE,Cytoplasmic,0.0000,0.0664,0.9226,0.0070,0.0036,0.0004
457,tr|A0A2U9SU54|A0A2U9SU54_9BURK,Cytoplasmic,0.0000,0.1455,0.8495,0.0025,0.0016,0.0009
458,tr|A0A2V1NXH6|A0A2V1NXH6_9ACTN,Cytoplasmic,0.0001,0.0424,0.9279,0.0232,0.0021,0.0044
459,tr|A0A2V2Z113|A0A2V2Z113_9BACL,Cytoplasmic,0.0000,0.0128,0.9793,0.0038,0.0026,0.0015
460,tr|A0A2V3U9I8|A0A2V3U9I8_9HYPH,Cytoplasmic,0.0001,0.0278,0.9539,0.0075,0.0069,0.0038
461,tr|A0A2V4B1A2|A0A2V4B1A2_9PSEU,Cytoplasmic,0.0000,0.0258,0.9677,0.0033,0.0003,0.0028
462,tr|A0A2V4TVI2|A0A2V4TVI2_9BURK,Cytoplasmic,0.0000,0.0349,0.9377,0.0232,0.0023,0.0019
463,tr|A0A2V6RAE7|A0A2V6RAE7_9BACT,Cytoplasmic,0.0001,0.0853,0.8931,0.0137,0.0071,0.0007
464,tr|A0A2V7F4B3|A0A2V7F4B3_9BACT,Cytoplasmic,0.0000,0.0492,0.9304,0.0069,0.0132,0.0003
465,tr|A0A2V7HSL9|A0A2V7HSL9_9BACT,Cytoplasmic,0.0001,0.0533,0.9274,0.0065,0.0124,0.0003
466,tr|A0A2V7YVP6|A0A2V7YVP6_UNCAI,Cytoplasmic,0.0000,0.0106,0.9848,0.0024,0.0012,0.0010
467,tr|A0A2W0FU88|A0A2W0FU88_9PSED,Cytoplasmic,0.0000,0.1055,0.8712,0.0103,0.0012,0.0118
468,tr|A0A2W4UAE5|A0A2W4UAE5_9BURK,Cytoplasmic,0.0000,0.0450,0.9012,0.0210,0.0115,0.0213
469,tr|A0A2W5P0Z6|A0A2W5P0Z6_9SPHN,Cytoplasmic,0.0000,0.0399,0.9014,0.0530,0.0041,0.0015
470,tr|A0A2W7K6Y4|A0A2W7K6Y4_9PSED,Cytoplasmic,0.0000,0.0227,0.9560,0.0098,0.0023,0.0092
471,tr|A0A2Y9TZX9|A0A2Y9TZX9_9GAMM,Cytoplasmic,0.0000,0.0024,0.9935,0.0013,0.0027,0.0001
472,tr|A0A2Z3IDD4|A0A2Z3IDD4_9HYPH,Cytoplasmic,0.0000,0.0069,0.9733,0.0116,0.0069,0.0012
473,tr|A0A2Z3USV5|A0A2Z3USV5_9ACTN,Cytoplasmic,0.0000,0.0183,0.9440,0.0317,0.0013,0.0046
474,tr|A0A315BBX0|A0A315BBX0_9BURK,Cytoplasmic,0.0001,0.0060,0.9499,0.0055,0.0194,0.0191
475,tr|A0A315D6A0|A0A315D6A0_9BURK,Cytoplasmic,0.0000,0.0187,0.9659,0.0040,0.0030,0.0084
476,tr|A0A315EML3|A0A315EML3_9BURK,Cytoplasmic,0.0001,0.0208,0.9398,0.0051,0.0076,0.0266
477,tr|A0A317CF94|A0A317CF94_9GAMM,Cytoplasmic,0.0000,0.0087,0.9887,0.0009,0.0009,0.0009
478,tr|A0A317EFI6|A0A317EFI6_9PROT,Cytoplasmic,0.0001,0.0579,0.9059,0.0301,0.0030,0.0031
479,tr|A0A317LMM8|A0A317LMM8_9ACTN,Cytoplasmic,0.0000,0.2551,0.7238,0.0201,0.0004,0.0006
480,tr|A0A317NBT0|A0A317NBT0_9NOCA,Cytoplasmic,0.0000,0.0433,0.9516,0.0037,0.0003,0.0013
481,tr|A0A318HFR3|A0A318HFR3_9MYCO,Cytoplasmic,0.0000,0.0520,0.9279,0.0093,0.0038,0.0070
482,tr|A0A318HJG6|A0A318HJG6_9MYCO,Cytoplasmic,0.0000,0.0306,0.9618,0.0042,0.0014,0.0019
483,tr|A0A318HJY8|A0A318HJY8_9MYCO,Cytoplasmic,0.0000,0.0728,0.9120,0.0133,0.0008,0.0011
484,tr|A0A318LQZ8|A0A318LQZ8_9PSEU,Cytoplasmic,0.0001,0.0166,0.9562,0.0195,0.0020,0.0056
485,tr|A0A328ALP5|A0A328ALP5_9CAUL,Cytoplasmic,0.0000,0.0471,0.9455,0.0050,0.0009,0.0016
486,tr|A0A328YLM1|A0A328YLM1_9BURK,Cytoplasmic,0.0000,0.1034,0.8605,0.0138,0.0019,0.0204
487,tr|A0A345T3J9|A0A345T3J9_9ACTN,Cytoplasmic,0.0000,0.0423,0.9316,0.0232,0.0023,0.0006
488,tr|A0A346NJA9|A0A346NJA9_9ALTE,Cytoplasmic,0.0003,0.0202,0.8913,0.0831,0.0041,0.0011
489,tr|A0A348VZY2|A0A348VZY2_UNCFI,Cytoplasmic,0.0010,0.0243,0.8865,0.0216,0.0653,0.0012
490,tr|A0A349EU05|A0A349EU05_UNCFI,Cytoplasmic,0.0017,0.0431,0.8777,0.0020,0.0750,0.0004
491,tr|A0A350BDK8|A0A350BDK8_UNCFI,Cytoplasmic,0.0003,0.0050,0.8965,0.0414,0.0562,0.0006
492,tr|A0A350NQK0|A0A350NQK0_UNCFI,Cytoplasmic,0.0004,0.0654,0.8458,0.0588,0.0290,0.0006
493,tr|A0A350SMG9|A0A350SMG9_9BURK,Cytoplasmic,0.0001,0.0294,0.9199,0.0120,0.0134,0.0251
494,tr|A0A352PLR7|A0A352PLR7_UNCFI,Cytoplasmic,0.0001,0.0091,0.9344,0.0015,0.0546,0.0003
495,tr|A0A353DMW5|A0A353DMW5_UNCFI,Cytoplasmic,0.0013,0.0751,0.8689,0.0088,0.0458,0.0001
496,tr|A0A353J8G1|A0A353J8G1_UNCFI,Cytoplasmic,0.0014,0.0613,0.7024,0.0008,0.2340,0.0002
497,tr|A0A354BI70|A0A354BI70_9BACT,Cytoplasmic,0.0004,0.0132,0.8627,0.0190,0.0944,0.0103
498,tr|A0A355GTR9|A0A355GTR9_UNCFI,Cytoplasmic,0.0005,0.0601,0.8519,0.0549,0.0320,0.0006
499,tr|A0A355SXN7|A0A355SXN7_9HYPH,Cytoplasmic,0.0003,0.0116,0.9639,0.0085,0.0123,0.0034
500,tr|A0A356KAJ2|A0A356KAJ2_9GAMM,Cytoplasmic,0.0000,0.0185,0.9757,0.0015,0.0038,0.0005
501,tr|A0A356LCT8|A0A356LCT8_9BURK,Cytoplasmic,0.0000,0.0206,0.9622,0.0130,0.0028,0.0014
502,tr|A0A357ISC9|A0A357ISC9_UNCFI,Cytoplasmic,0.0008,0.0077,0.9548,0.0176,0.0185,0.0004
503,tr|A0A359BB11|A0A359BB11_UNCFI,Cytoplasmic,0.0019,0.0714,0.8604,0.0036,0.0622,0.0005
504,tr|A0A363TFS9|A0A363TFS9_9BRAD,Cytoplasmic,0.0000,0.0019,0.9959,0.0002,0.0002,0.0018
505,tr|A0A365QI06|A0A365QI06_9BURK,Cytoplasmic,0.0000,0.0759,0.9178,0.0029,0.0016,0.0018
506,tr|A0A365ZYQ7|A0A365ZYQ7_9PSEU,Cytoplasmic,0.0004,0.0104,0.9590,0.0251,0.0023,0.0028
507,tr|A0A366DVL3|A0A366DVL3_9NOCA,Cytoplasmic,0.0000,0.1298,0.8644,0.0052,0.0004,0.0002
508,tr|A0A366LEE8|A0A366LEE8_9ACTN,Cytoplasmic,0.0000,0.0667,0.9292,0.0034,0.0004,0.0003
509,tr|A0A366LJS2|A0A366LJS2_9ACTN,Cytoplasmic,0.0000,0.0501,0.9459,0.0033,0.0004,0.0003
510,tr|A0A367F7V2|A0A367F7V2_9ACTN,Cytoplasmic,0.0000,0.0054,0.9872,0.0051,0.0007,0.0017
511,tr|A0A368LF31|A0A368LF31_9MICO,Cytoplasmic,0.0000,0.0054,0.9880,0.0049,0.0006,0.0011
512,tr|A0A370G9W5|A0A370G9W5_GLULI,Cytoplasmic,0.0000,0.0022,0.9692,0.0148,0.0128,0.0010
513,tr|A0A370GD76|A0A370GD76_9NOCA,Cytoplasmic,0.0000,0.0042,0.9822,0.0082,0.0031,0.0022
514,tr|A0A370GL22|A0A370GL22_9NOCA,Cytoplasmic,0.0000,0.0049,0.9812,0.0089,0.0030,0.0019
515,tr|A0A370N980|A0A370N980_9BURK,Cytoplasmic,0.0000,0.0367,0.9432,0.0162,0.0022,0.0017
516,tr|A0A370X776|A0A370X776_9GAMM,Cytoplasmic,0.0001,0.2413,0.3807,0.2336,0.0020,0.1423
517,tr|A0A370XEJ7|A0A370XEJ7_9GAMM,Cytoplasmic,0.0000,0.0074,0.9829,0.0057,0.0022,0.0017
518,tr|A0A372EIX1|A0A372EIX1_9BURK,Cytoplasmic,0.0000,0.0238,0.9557,0.0124,0.0019,0.0063
519,tr|A0A372JWW5|A0A372JWW5_9BURK,Cytoplasmic,0.0001,0.0335,0.9284,0.0278,0.0089,0.0013
520,tr|A0A372M560|A0A372M560_9ACTN,Cytoplasmic,0.0000,0.0234,0.9721,0.0035,0.0005,0.0005
521,tr|A0A372ZLV8|A0A372ZLV8_9ACTN,Cytoplasmic,0.0000,0.0394,0.9522,0.0075,0.0004,0.0005
522,tr|A0A378TG78|A0A378TG78_9MYCO,Cytoplasmic,0.0000,0.0080,0.9824,0.0055,0.0019,0.0022
523,tr|A0A378X0N0|A0A378X0N0_9NOCA,Cytoplasmic,0.0000,0.0439,0.9520,0.0038,0.0002,0.0001
524,tr|A0A378YHE7|A0A378YHE7_9NOCA,Cytoplasmic,0.0002,0.0278,0.9543,0.0154,0.0018,0.0005
525,tr|A0A379Y1Q8|A0A379Y1Q8_SERMA,Cytoplasmic,0.0000,0.0024,0.9899,0.0012,0.0041,0.0024
526,tr|A0A383RCB9|A0A383RCB9_PAEAL,Cytoplasmic,0.0018,0.1189,0.8506,0.0165,0.0121,0.0001
527,tr|A0A383RJR9|A0A383RJR9_PAEAL,Cytoplasmic,0.0000,0.0016,0.9914,0.0032,0.0028,0.0010
528,tr|A0A387FV42|A0A387FV42_9HYPH,Cytoplasmic,0.0000,0.0070,0.9700,0.0026,0.0192,0.0011
529,tr|A0A395VCN2|A0A395VCN2_9FIRM,Cytoplasmic,0.0002,0.1642,0.7938,0.0015,0.0394,0.0010
530,tr|A0A398CU70|A0A398CU70_9BACL,Cytoplasmic,0.0001,0.0194,0.9670,0.0054,0.0072,0.0010
531,tr|A0A399M7F8|A0A399M7F8_9PSED,Cytoplasmic,0.0002,0.0296,0.9107,0.0356,0.0216,0.0022
532,tr|A0A399WV69|A0A399WV69_UNCAM,Cytoplasmic,0.0000,0.0143,0.9829,0.0006,0.0010,0.0012
533,tr|A0A3A4RNL3|A0A3A4RNL3_9BURK,Cytoplasmic,0.0001,0.0701,0.8671,0.0210,0.0140,0.0277
534,tr|A0A3A5HFP2|A0A3A5HFP2_9ACTN,Cytoplasmic,0.0001,0.0014,0.9576,0.0103,0.0267,0.0039
535,tr|A0A3A8J814|A0A3A8J814_9BACT,Cytoplasmic,0.0000,0.0478,0.9311,0.0142,0.0033,0.0036
536,tr|A0A3A9YRL6|A0A3A9YRL6_9ACTN,Cytoplasmic,0.0000,0.0205,0.9722,0.0055,0.0009,0.0010
537,tr|A0A3B8R7J7|A0A3B8R7J7_9BURK,Cytoplasmic,0.0001,0.0341,0.9367,0.0105,0.0086,0.0100
538,tr|A0A3C1Y5T1|A0A3C1Y5T1_9BURK,Cytoplasmic,0.0001,0.0085,0.9641,0.0111,0.0078,0.0084
539,tr|A0A3C2A9S7|A0A3C2A9S7_9BACT,Cytoplasmic,0.0000,0.0044,0.5936,0.3926,0.0075,0.0019
540,tr|A0A3D1DZK3|A0A3D1DZK3_9PROT,Cytoplasmic,0.0000,0.0015,0.9966,0.0002,0.0016,0.0000
541,tr|A0A3D4VUI8|A0A3D4VUI8_9FIRM,Cytoplasmic,0.0001,0.0171,0.8672,0.0054,0.1101,0.0001
542,tr|A0A3D5BX00|A0A3D5BX00_9BACT,Cytoplasmic,0.0002,0.0061,0.9750,0.0024,0.0161,0.0003
543,tr|A0A3D5TH45|A0A3D5TH45_9FIRM,Cytoplasmic,0.0004,0.0531,0.9015,0.0076,0.0367,0.0008
544,tr|A0A3D8K202|A0A3D8K202_9BURK,Cytoplasmic,0.0004,0.0472,0.9224,0.0096,0.0161,0.0043
545,tr|A0A3D9I5M7|A0A3D9I5M7_9BACL,Cytoplasmic,0.0001,0.0078,0.9682,0.0129,0.0102,0.0007
546,tr|A0A3D9JRF2|A0A3D9JRF2_9BACL,Cytoplasmic,0.0002,0.0059,0.9439,0.0067,0.0426,0.0007
547,tr|A0A3E0GZB6|A0A3E0GZB6_9PSEU,Cytoplasmic,0.0000,0.1203,0.8723,0.0059,0.0006,0.0009
548,tr|A0A3E0HFL9|A0A3E0HFL9_9PSEU,Cytoplasmic,0.0000,0.0050,0.9642,0.0199,0.0063,0.0045
549,tr|A0A3E0TM88|A0A3E0TM88_9GAMM,Cytoplasmic Membrane,0.0003,0.0144,0.3869,0.5324,0.0644,0.0017
550,tr|A0A3E0U262|A0A3E0U262_9GAMM,Cytoplasmic Membrane,0.0003,0.0106,0.2910,0.6469,0.0503,0.0010
551,tr|A0A3E0UBR1|A0A3E0UBR1_9GAMM,Cytoplasmic Membrane,0.0003,0.0161,0.3522,0.5624,0.0678,0.0012
552,tr|A0A3E0VJU1|A0A3E0VJU1_9MICO,Cytoplasmic,0.0002,0.1800,0.8048,0.0119,0.0024,0.0007
553,tr|A0A3E0W9X3|A0A3E0W9X3_9MICO,Cytoplasmic,0.0000,0.0878,0.8915,0.0159,0.0034,0.0013
554,tr|A0A3G3JTI7|A0A3G3JTI7_9BACL,Cytoplasmic,0.0000,0.0054,0.9860,0.0033,0.0050,0.0003
555,tr|A0A3G5UBK1|A0A3G5UBK1_9BACI,Cytoplasmic,0.0079,0.0672,0.8576,0.0238,0.0430,0.0004
556,tr|A0A3G8M6X7|A0A3G8M6X7_9HYPH,Cytoplasmic,0.0005,0.0151,0.8214,0.0246,0.1128,0.0255
557,tr|A0A3L7A6Q4|A0A3L7A6Q4_9MICO,Cytoplasmic,0.0000,0.0013,0.9848,0.0130,0.0008,0.0001
558,tr|A0A3L7AH30|A0A3L7AH30_9HYPH,Cytoplasmic,0.0000,0.0101,0.9646,0.0167,0.0024,0.0062
559,tr|A0A3L7AIJ2|A0A3L7AIJ2_9MICO,Cytoplasmic,0.0000,0.0013,0.9786,0.0192,0.0008,0.0001
560,tr|A0A3M2L5V8|A0A3M2L5V8_9NOCA,Cytoplasmic,0.0001,0.3155,0.6715,0.0081,0.0036,0.0012
561,tr|A0A3N2BCP1|A0A3N2BCP1_9MICO,Cytoplasmic,0.0001,0.0215,0.9606,0.0040,0.0129,0.0009
562,tr|A0A3N2GMH7|A0A3N2GMH7_9PSEU,Cytoplasmic,0.0000,0.0513,0.9347,0.0121,0.0008,0.0010
563,tr|A0A3N4SN33|A0A3N4SN33_9ACTN,Cytoplasmic,0.0002,0.0111,0.9627,0.0152,0.0062,0.0047
564,tr|A0A3N4ZJN2|A0A3N4ZJN2_9ACTN,Cytoplasmic,0.0001,0.0130,0.9558,0.0142,0.0045,0.0124
565,tr|A0A3N5H441|A0A3N5H441_9BACT,Cytoplasmic,0.0000,0.0087,0.9724,0.0119,0.0064,0.0006
566,tr|A0A3N5I8N0|A0A3N5I8N0_9BACT,Cytoplasmic,0.0004,0.0111,0.8601,0.0180,0.0964,0.0141
567,tr|A0A3N6EEV2|A0A3N6EEV2_9ACTN,Cytoplasmic,0.0000,0.2461,0.7336,0.0178,0.0013,0.0012
568,tr|A0A3N7BQ82|A0A3N7BQ82_9BURK,Cytoplasmic,0.0001,0.0220,0.9376,0.0254,0.0056,0.0093
569,tr|A0A3N8ALB4|A0A3N8ALB4_9BURK,Cytoplasmic,0.0000,0.0382,0.9578,0.0017,0.0012,0.0012
570,tr|A0A3N8I8A9|A0A3N8I8A9_9BURK,Cytoplasmic,0.0000,0.0324,0.9537,0.0108,0.0020,0.0011
571,tr|A0A3N8IWR6|A0A3N8IWR6_9BURK,Cytoplasmic,0.0000,0.0535,0.9331,0.0117,0.0011,0.0006
572,tr|A0A3N8L7U8|A0A3N8L7U8_9BURK,Cytoplasmic,0.0000,0.0289,0.9639,0.0056,0.0010,0.0006
573,tr|A0A3P3U3Y7|A0A3P3U3Y7_9BACL,Cytoplasmic,0.0001,0.0053,0.9674,0.0144,0.0067,0.0062
574,tr|A0A3Q8VQL9|A0A3Q8VQL9_9ACTN,Cytoplasmic,0.0000,0.0040,0.9936,0.0017,0.0003,0.0004
575,tr|A0A3Q9FE69|A0A3Q9FE69_9BURK,Cytoplasmic,0.0000,0.0408,0.9453,0.0112,0.0015,0.0012
576,tr|A0A3Q9KB29|A0A3Q9KB29_9ACTN,Extracellular,0.0001,0.4852,0.4796,0.0304,0.0042,0.0005
577,tr|A0A3R6YEW0|A0A3R6YEW0_9FIRM,Cytoplasmic,0.0003,0.0016,0.9710,0.0075,0.0194,0.0002
578,tr|A0A3R7I5I3|A0A3R7I5I3_9BURK,Cytoplasmic,0.0000,0.0857,0.8803,0.0078,0.0039,0.0223
579,tr|A0A3R7RD91|A0A3R7RD91_9PROT,Cytoplasmic,0.0000,0.0060,0.9547,0.0015,0.0377,0.0000
580,tr|A0A3R8RST1|A0A3R8RST1_9ACTN,Cytoplasmic,0.0002,0.0303,0.9425,0.0108,0.0044,0.0118
581,tr|A0A3R9TRQ0|A0A3R9TRQ0_9ACTN,Cytoplasmic,0.0003,0.1566,0.8236,0.0141,0.0029,0.0024
582,tr|A0A3R9UDZ2|A0A3R9UDZ2_9ACTN,Cytoplasmic,0.0000,0.0098,0.9891,0.0003,0.0003,0.0005
583,tr|A0A3S0ED77|A0A3S0ED77_9BURK,Cytoplasmic,0.0000,0.0958,0.8998,0.0008,0.0005,0.0030
584,tr|A0A3S0Z2U5|A0A3S0Z2U5_9BACL,Cytoplasmic,0.0001,0.0099,0.9582,0.0180,0.0127,0.0011
585,tr|A0A3S4GB48|A0A3S4GB48_KLEPN,Cytoplasmic,0.0001,0.3789,0.4732,0.1270,0.0035,0.0173
586,tr|A0A3S9MBP9|A0A3S9MBP9_9ACTN,Cytoplasmic,0.0001,0.1163,0.8580,0.0164,0.0031,0.0060
587,tr|A0A3S9PRH6|A0A3S9PRH6_STRLT,Cytoplasmic,0.0000,0.0500,0.9405,0.0083,0.0008,0.0004
588,tr|A0A3T1D3V9|A0A3T1D3V9_9BACL,Cytoplasmic,0.0003,0.0193,0.9527,0.0139,0.0081,0.0057
589,tr|A0A3T1DBD5|A0A3T1DBD5_9BACL,Cytoplasmic,0.0003,0.0151,0.9392,0.0172,0.0270,0.0012
590,tr|A0A417Y0Z3|A0A417Y0Z3_9ACTN,Cytoplasmic,0.0009,0.0075,0.8563,0.0357,0.0730,0.0266
